Date;Activity;Details;Time;Involved People
19/02/2021;English;;00:04:00;
19/02/2021;Eat,Feed cats;;01:11:24;Mother,Father
20/02/2021;Sleep;;08:06:46;
20/02/2021;Videogames;Pubg;01:09:49;
20/02/2021;Videogames;Pubg;00:49:47;
20/02/2021;University;Summarize ASI;00:25:31;
20/02/2021;Eat,Order and Cleanliness;;01:33:02;Mother,Father
20/02/2021;Videogames;Pubg Cheats;00:51:39;
20/02/2021;University;Summarize ASI;02:37:09;
20/02/2021;Training;;00:20:17;
20/02/2021;Eat,Order and Cleanliness,Serie;Alias JJ;02:05:41;Mother,Father
21/02/2021;English;;00:25:53;
21/02/2021;Sleep;;08:22:22;
21/02/2021;English;;01:43:12;
21/02/2021;Eat at uncle's house;;03:11:09;Mother,Father,Hector,Person x,Person y
21/02/2021;University;Summarize ASI,Practice ASI;03:24:03;
21/02/2021;English;;00:38:45;
21/02/2021;Eat,Order and Cleanliness;;01:10:09;Mother,Father
22/02/2021;Sleep;;09:02:35;
22/02/2021;Coffee;;00:10:45;Mother,Father
22/02/2021;Do Certificate to travel to córdoba;;00:19:15;Mother
22/02/2021;University;Summarize ASI;01:25:03;
22/02/2021;Preparin to Final Exam;ASI;00:24:16;
22/02/2021;Eat;;00:51:31;Mother,Father
22/02/2021;University;Final Exam ASI;04:05:25;
22/02/2021;Travel to Cordoba Preparation;;02:26:39;Mother,Father
22/02/2021;Travel to Cordoba Preparation;;00:34:20;
22/02/2021;Eat,Download Mother's travel certificate;;01:36:03;Mother,Father
22/02/2021;Sleep;;04:08:59;
24/02/2021;Travel to Córdoba;;27:15:24;Mother
24/02/2021;Sleep;;05:19:37;
24/02/2021;Eat;;00:21:31;Mother
24/02/2021;Shopping;;02:45:00;Mother
24/02/2021;Relax,Buy phone credit,Bring bag for fix;;00:25:39;Mother
24/02/2021;Eat;;00:37:34;Mother
24/02/2021;Preparation of stuff for move,Park pick up;;05:21:29;Mother
25/02/2021;Eat;;00:53:58;Mother
25/02/2021;Sleep;;08:15:42;
25/02/2021;Unsuscribe to fibertel;;02:00:00;Mother
25/02/2021;Unsuscribe to epec,shopping;;01:08:03;
25/02/2021;English;;00:29:15;
25/02/2021;Preparation of stuff for move;;02:13:35;Mother
25/02/2021;Eat;;00:40:00;Mother
25/02/2021;Preparation of stuff for move;;05:30:00;Mother
25/02/2021;Eat;;01:00:00;Mother
26/02/2021;Sleep;;07:05:36;
26/02/2021;Move stuff;;01:02:45;Mother,Person A,Person B,Person C
26/02/2021;English;;02:53:47;
26/02/2021;Paint apartament;;02:33:57;Mother
26/02/2021;Eat;;00:46:44;Mother
26/02/2021;Sleep;;01:10:19;
26/02/2021;Paint apartament;;01:20:21;Mother
26/02/2021;English;;00:14:21;
26/02/2021;Paint apartament;;03:04:17;Mother,Nick,July
26/02/2021;Eat;;01:00:00;Mother
27/02/2021;Paint apartament;;02:03:26;Mother
27/02/2021;Sleep;;07:56:07;
27/02/2021;Suscribe to courses;;01:26:19;
27/02/2021;Paint apartament;;01:42:04;Mother
27/02/2021;Shower;;00:34:26;
27/02/2021;Paint apartament;;02:54:48;Mother,Nick
27/02/2021;Eat;;02:12:03;Mother
28/02/2021;English;;03:23:06;
28/02/2021;Sleep;;08:57:21;
28/02/2021;English;;00:40:00;
28/02/2021;Paint apartament;;02:10:33;Mother
28/02/2021;Eat,English;;01:42:04;Mother
28/02/2021;English;;00:25:07;
28/02/2021;Sleep;;01:37:55;
01/03/2021;English;;04:45:36;
01/03/2021;Sleep;;07:43:44;
01/03/2021;English;;02:00:00;
01/03/2021;Prepare apartament for take it off;;04:25:21;Mother
01/03/2021;Eat;;00:12:33;Mother
01/03/2021;Prepare apartament for take it off;;00:26:48;Mother
01/03/2021;English;;00:19:19;
01/03/2021;Shower;;00:29:30;
02/03/2021;Socialize;Eat in Nick's apartament;03:10:00;Mother,Nick,Lucy,July
02/03/2021;Sleep;;08:15:29;
02/03/2021;Unsuscribe to internet;;02:00:00;Mother
02/03/2021;Eat;;00:42:00;Mother
02/03/2021;Apartament inspection;;00:45:00;Mother,Person A
02/03/2021;Socialize,Eat;;03:00:00;Mother,Scarlett
02/03/2021;English;;01:52:49;
03/03/2021;Sleep;;07:52:14;Mother
03/03/2021;Take off apartament;;09:55:53;Mother
05/03/2021;Travel to Sarmiento;;30:42:59;Mother
05/03/2021;Eat;;00:25:58;Mother,Father
05/03/2021;Sleep;;07:52:30;
05/03/2021;Alcraneo;Mix;01:53:10;Frank
05/03/2021;Eat,Feed Addison's dog;;01:13:47;Mother,Father,Addison
05/03/2021;Alcraneo;Mix;01:13:16;Frank
05/03/2021;Unload stuff from pickup;;00:40:01;Mother,Father
05/03/2021;Music;Practice digitation;02:05:48;
05/03/2021;Music;Practice digitation;01:12:45;
05/03/2021;Eat,Order and Cleanliness;;00:49:07;Mother,Father
06/03/2021;Music;Practice digitation;00:38:45;
06/03/2021;Sleep;;08:40:53;
06/03/2021;Organize college;Build sessions;01:45:52;
06/03/2021;Eat;;00:50:00;Mother,Father,Lucy
06/03/2021;Portfolio Developing;TimeAdministrator Project;02:52:36;
06/03/2021;Shower;;00:24:51;
06/03/2021;Training;;00:31:51;
06/03/2021;Hair cut;;00:36:00;Mother
06/03/2021;Music;Learn songs;00:53:43;
06/03/2021;Eat,Order and Cleanliness;;00:46:22;Mother,Father
07/03/2021;Sleep;;08:04:26;
07/03/2021;Coffee;;00:35:16;Mother,Father
07/03/2021;Farm;;02:03:32;Father,Hector
07/03/2021;English;No electric light;00:21:31;
07/03/2021;Portfolio developing;TimeAdministrator Project;00:17:03;
07/03/2021;Eat;;00:54:44;Mother,Father,Addison
07/03/2021;Portfolio developing;TimeAdministrator Project;02:59:21;
07/03/2021;Training;;01:05:22;
07/03/2021;English;;01:14:03;
07/03/2021;Eat,Order and Cleanliness;;01:21:16;Mother,Father
08/03/2021;Portfolio developing;TimeAdministrator Project;00:31:18;
08/03/2021;Sleep;;07:51:30;
08/03/2021;Portfolio developing;TimeAdministrator Project;02:36:12;
08/03/2021;Eat,Order and Cleanliness;;00:40:00;Mother,Father
